Código do Ente;Nome do Ente;Sigla UF;Valor do Nível Socioeconômico;Ponderador do NSE entre 0,95 e 1,05
2607950;Jaqueira;MG;41,384043;1,024123
2608008;Jataúba;MG;38,950636;1,030428
2608057;Jatobá;MG;47,351836;1,008660
2608107;João Alfredo;MG;40,112740;1,027417
2608206;Joaquim Nabuco;MG;42,157974;1,022117
2608255;Jucati;MG;41,824434;1,022982
2608305;Jupi;MG;43,206878;1,019400
2608404;Jurema;MG;41,324637;1,024277
2608453;Lagoa do Carro;MG;41,307423;1,024321
2608503;Lagoa de Itaenga;MG;41,681112;1,023353
2608602;Lagoa do Ouro;MG;39,612424;1,028713
2608701;Lagoa dos Gatos;MG;41,751638;1,023170
2608750;Lagoa Grande;MG;42,610190;1,020946
2608800;Lajedo;MG;44,130589;1,017006
2608909;Limoeiro;MG;42,192800;1,022027
2609006;Macaparana;MG;39,980170;1,027760
2609105;Machados;MG;39,046157;1,030180
2609154;Manari;MG;37,494609;1,034200
2609204;Maraial;MG;41,633845;1,023475
2609303;Mirandiba;MG;38,860323;1,030662
2609402;Moreno;MG;43,137285;1,019580
2609501;Nazaré da Mata;MG;41,715359;1,023264
2609600;Olinda;MG;45,427553;1,013646
2609709;Orobó;MG;40,179744;1,027243
2609808;Orocó;MG;40,463116;1,026509
2609907;Ouricuri;MG;39,942085;1,027859
2610004;Palmares;MG;43,102347;1,019670
2610103;Palmeirina;MG;40,545933;1,026294
2610202;Panelas;MG;41,160545;1,024702
2610301;Paranatama;MG;42,416936;1,021446
2610400;Parnamirim;MG;40,410441;1,026645
2610509;Passira;MG;40,035089;1,027618
2610608;Paudalho;MG;42,894706;1,020208
2610707;Paulista;MG;46,560742;1,010710
2610806;Pedra;MG;40,991915;1,025139
2610905;Pesqueira;MG;41,631736;1,023481
2611002;Petrolândia;MG;45,400690;1,013715
2611101;Petrolina;MG;45,188139;1,014266
2611200;Poção;MG;40,299586;1,026933
2611309;Pombos;MG;40,482083;1,026460
2611408;Primavera;MG;42,051620;1,022393
2611507;Quipapá;MG;40,861888;1,025476
2611533;Quixaba;MG;44,839992;1,015168
2611606;Recife;MG;46,891467;1,009853
2611705;Riacho das Almas;MG;41,837899;1,022947
2611804;Ribeirão;MG;43,119398;1,019626
2611903;Rio Formoso;MG;42,330963;1,021669
2612000;Sairé;MG;39,646809;1,028624
2612109;Salgadinho;MG;39,471465;1,029078
2612208;Salgueiro;MG;43,793707;1,017879
2612307;Saloá;MG;42,599592;1,020973
2612406;Sanharó;MG;39,302260;1,029517
2612455;Santa Cruz;MG;39,233339;1,029695
2612471;Santa Cruz da Baixa Verde;MG;41,913972;1,022750
2612505;Santa Cruz do Capibaribe;MG;44,953817;1,014873
2612554;Santa Filomena;MG;39,477667;1,029062
2612604;Santa Maria da Boa Vista;MG;39,852564;1,028091
2612703;Santa Maria do Cambucá;MG;41,718384;1,023256
2612802;Santa Terezinha;MG;43,577989;1,018438
2612901;São Benedito do Sul;MG;39,812571;1,028194
2613008;São Bento do Una;MG;42,655106;1,020829
2613107;São Caitano;MG;42,017201;1,022482
2613206;São João;MG;42,060364;1,022370
2613305;São Joaquim do Monte;MG;40,490926;1,026437
2613404;São José da Coroa Grande;MG;43,124576;1,019613
2613503;São José do Belmonte;MG;41,396940;1,024089
2613602;São José do Egito;MG;43,630744;1,018301
2613701;São Lourenço da Mata;MG;44,134116;1,016997
2613800;São Vicente Férrer;MG;38,239361;1,032271
2613909;Serra Talhada;MG;43,458906;1,018747
2614006;Serrita;MG;39,590962;1,028769
2614105;Sertânia;MG;42,314279;1,021712
2614204;Sirinhaém;MG;42,633383;1,020886
2614303;Moreilândia;MG;41,667001;1,023389
2614402;Solidão;MG;42,663775;1,020807
2614501;Surubim;MG;43,999331;1,017346
2614600;Tabira;MG;42,864895;1,020286
2614709;Tacaimbó;MG;41,310483;1,024313
2614808;Tacaratu;MG;41,739379;1,023202
2614857;Tamandaré;MG;44,047359;1,017222
2615003;Taquaritinga do Norte;MG;42,780896;1,020503
2615102;Terezinha;MG;41,690079;1,023330
2615201;Terra Nova;MG;40,250250;1,027060
2615300;Timbaúba;MG;41,581814;1,023610
2615409;Toritama;MG;42,596665;1,020981
2615508;Tracunhaém;MG;42,139997;1,022164
2615607;Trindade;MG;41,624372;1,023500
2615706;Triunfo;MG;44,376527;1,016369
2615805;Tupanatinga;MG;39,995282;1,027721
2615904;Tuparetama;MG;43,864086;1,017697
2616001;Venturosa;MG;41,237798;1,024502
2616100;Verdejante;MG;41,165249;1,024690
2616183;Vertente do Lério;MG;43,365017;1,018990
2616209;Vertentes;MG;43,955617;1,017460
2616308;Vicência;MG;39,651427;1,028612
2616407;Vitória de Santo Antão;MG;43,888877;1,017632
2616506;Xexéu;MG;42,321180;1,021695
2700102;Água Branca;MG;40,331778;1,026849
2700201;Anadia;MG;41,410410;1,024054
2700300;Arapiraca;MG;44,317984;1,016521
2700409;Atalaia;MG;41,335621;1,024248
2700508;Barra de Santo Antônio;MG;42,390459;1,021515
2700607;Barra de São Miguel;MG;44,508857;1,016026
2700706;Batalha;MG;39,093212;1,030058
2700805;Belém;MG;41,343927;1,024227
2700904;Belo Monte;MG;38,890668;1,030583
2701001;Boca da Mata;MG;41,745048;1,023187
2701100;Branquinha;MG;40,812382;1,025604
2701209;Cacimbinhas;MG;39,001339;1,030296
2701308;Cajueiro;MG;42,085481;1,022305
2701357;Campestre;MG;42,350128;1,021620
2701407;Campo Alegre;MG;43,361313;1,018999
2701506;Campo Grande;MG;39,050134;1,030170
2701605;Canapi;MG;38,247231;1,032250
2701704;Capela;MG;41,415008;1,024042
2701803;Carneiros;MG;38,020159;1,032839
2701902;Chã Preta;MG;39,644261;1,028630
2702009;Coité do Nóia;MG;43,617967;1,018335
2702108;Colônia Leopoldina;MG;40,417118;1,026628
2702207;Coqueiro Seco;MG;43,329948;1,019081
2702306;Coruripe;MG;44,482586;1,016094
2702355;Craíbas;MG;39,941793;1,027860
2702405;Delmiro Gouveia;MG;45,291933;1,013997
2702504;Dois Riachos;MG;39,148891;1,029914
2702553;Estrela de Alagoas;MG;40,360450;1,026775
2702603;Feira Grande;MG;40,629937;1,026077
2702702;Feliz Deserto;MG;42,258813;1,021856
2702801;Flexeiras;MG;41,386686;1,024116
2702900;Girau do Ponciano;MG;39,386453;1,029299
2703007;Ibateguara;MG;40,016293;1,027667
2703106;Igaci;MG;41,626914;1,023493
2703205;Igreja Nova;MG;39,862282;1,028066
2703304;Inhapi;MG;38,925075;1,030494
2703403;Jacaré dos Homens;MG;38,794069;1,030833
2703502;Jacuípe;MG;42,930753;1,020115
2703601;Japaratinga;MG;41,837358;1,022948
2703700;Jaramataia;MG;41,427195;1,024011
2703759;Jequiá da Praia;MG;41,980406;1,022578
2703809;Joaquim Gomes;MG;40,788789;1,025665
2703908;Jundiá;MG;41,113710;1,024823
2704005;Junqueiro;MG;43,505854;1,018625
2704104;Lagoa da Canoa;MG;40,966064;1,025206
2704203;Limoeiro de Anadia;MG;41,452345;1,023946
2704302;Maceió;MG;44,678362;1,015587
2704401;Major Isidoro;MG;38,299467;1,032115
2704500;Maragogi;MG;42,511189;1,021202
2704609;Maravilha;MG;41,134990;1,024768
2704708;Marechal Deodoro;MG;44,877343;1,015071
2704807;Maribondo;MG;41,872971;1,022856
2704906;Mar Vermelho;MG;41,079404;1,024912
2705002;Mata Grande;MG;39,181486;1,029830
2705101;Matriz de Camaragibe;MG;41,937627;1,022688
2705200;Messias;MG;42,733108;1,020627
2705309;Minador do Negrão;MG;41,297225;1,024348
2705408;Monteirópolis;MG;38,536886;1,031500
2705507;Murici;MG;41,905856;1,022771
2705606;Novo Lino;MG;41,535183;1,023731
2705705;Olho d'Água das Flores;MG;38,901038;1,030556
2705804;Olho d'Água do Casado;MG;41,304019;1,024330
2705903;Olho d'Água Grande;MG;37,010870;1,035454
2706000;Olivença;MG;39,780405;1,028278
2706109;Ouro Branco;MG;41,861310;1,022886
2706208;Palestina;MG;38,924183;1,030496
2706307;Palmeira dos Índios;MG;41,806053;1,023029
2706406;Pão de Açúcar;MG;38,924364;1,030496
2706422;Pariconha;MG;39,652865;1,028608
2706448;Paripueira;MG;44,430352;1,016230
2706505;Passo de Camaragibe;MG;41,326439;1,024272
2706604;Paulo Jacinto;MG;40,903472;1,025368
2706703;Penedo;MG;42,185324;1,022047
2706802;Piaçabuçu;MG;41,159029;1,024706
2706901;Pilar;MG;42,608744;1,020949
2707008;Pindoba;MG;39,851949;1,028092
2707107;Piranhas;MG;40,880943;1,025426
2707206;Poço das Trincheiras;MG;38,170783;1,032448
2707305;Porto Calvo;MG;41,937467;1,022689
2707404;Porto de Pedras;MG;41,625290;1,023498
2707503;Porto Real do Colégio;MG;39,156292;1,029895
2707602;Quebrangulo;MG;40,381564;1,026720
2707701;Rio Largo;MG;44,854867;1,015130
2707800;Roteiro;MG;40,614577;1,026116
2707909;Santa Luzia do Norte;MG;44,611865;1,015759
2708006;Santana do Ipanema;MG;39,614189;1,028708
2708105;Santana do Mundaú;MG;39,640726;1,028640
2708204;São Brás;MG;40,942843;1,025266
2708303;São José da Laje;MG;41,650379;1,023433
2708402;São José da Tapera;MG;38,557470;1,031446
2708501;São Luís do Quitunde;MG;41,615663;1,023522
2708600;São Miguel dos Campos;MG;44,460603;1,016151
2708709;São Miguel dos Milagres;MG;43,699497;1,018123
2708808;São Sebastião;MG;41,542032;1,023713
2708907;Satuba;MG;45,826862;1,012611
2708956;Senador Rui Palmeira;MG;38,132810;1,032547
2709004;Tanque d'Arca;MG;40,803711;1,025626
2709103;Taquarana;MG;42,201170;1,022005
2709152;Teotônio Vilela;MG;43,939801;1,017501
2709202;Traipu;MG;36,953257;1,035603
2709301;União dos Palmares;MG;41,069360;1,024938
2709400;Viçosa;MG;39,407811;1,029243
2800100;Amparo do São Francisco;MG;42,352187;1,021614
2800209;Aquidabã;MG;37,516242;1,034144
2800308;Aracaju;MG;45,322757;1,013917
2800407;Arauá;MG;38,858930;1,030665
2800506;Areia Branca;MG;41,688298;1,023334
2800605;Barra dos Coqueiros;MG;44,281133;1,016616
2800670;Boquim;MG;41,874094;1,022853
2800704;Brejo Grande;MG;38,637985;1,031238
2801009;Campo do Brito;MG;41,304055;1,024330
2801108;Canhoba;MG;38,370826;1,031930
2801207;Canindé de São Francisco;MG;41,331874;1,024258
2801306;Capela;MG;39,188246;1,029812
2801405;Carira;MG;41,309637;1,024315
2801504;Carmópolis;MG;44,084534;1,017126
2801603;Cedro de São João;MG;42,588731;1,021001
2801702;Cristinápolis;MG;39,256508;1,029635
2801900;Cumbe;MG;39,096818;1,030049
2802007;Divina Pastora;MG;42,697895;1,020718
2802106;Estância;MG;42,994386;1,019950
2802205;Feira Nova;MG;39,150102;1,029911
2802304;Frei Paulo;MG;41,528233;1,023749
2802403;Gararu;MG;36,874954;1,035806
2802502;General Maynard;MG;43,979587;1,017398
2802601;Gracho Cardoso;MG;38,854968;1,030676
2802700;Ilha das Flores;MG;38,654233;1,031196
2802809;Indiaroba;MG;38,477132;1,031655
2802908;Itabaiana;MG;42,967487;1,020020
2803005;Itabaianinha;MG;38,167201;1,032458
2803104;Itabi;MG;38,995459;1,030312
2803203;Itaporanga d'Ajuda;MG;40,646534;1,026034
2803302;Japaratuba;MG;42,719884;1,020661
2803401;Japoatã;MG;40,583936;1,026196
2803500;Lagarto;MG;42,527734;1,021159
2803609;Laranjeiras;MG;42,099433;1,022269
2803708;Macambira;MG;38,764076;1,030911
2803807;Malhada dos Bois;MG;41,821669;1,022989
2803906;Malhador;MG;42,419924;1,021439
2804003;Maruim;MG;42,936717;1,020100
2804102;Moita Bonita;MG;42,881769;1,020242
2804201;Monte Alegre de Sergipe;MG;38,479940;1,031647
2804300;Muribeca;MG;39,903628;1,027959
2804409;Neópolis;MG;40,461574;1,026513
2804458;Nossa Senhora Aparecida;MG;41,428667;1,024007
2804508;Nossa Senhora da Glória;MG;42,050726;1,022395
2804607;Nossa Senhora das Dores;MG;39,683392;1,028529
2804706;Nossa Senhora de Lourdes;MG;39,319210;1,029473
2804805;Nossa Senhora do Socorro;MG;44,826121;1,015204
2804904;Pacatuba;MG;36,827509;1,035929
2805000;Pedra Mole;MG;40,179401;1,027244
2805109;Pedrinhas;MG;40,485743;1,026450
2805208;Pinhão;MG;39,122052;1,029984
2805307;Pirambu;MG;41,989431;1,022554
2805406;Poço Redondo;MG;38,620648;1,031283
2805505;Poço Verde;MG;40,255498;1,027047
2805604;Porto da Folha;MG;37,499549;1,034188
2805703;Propriá;MG;40,747863;1,025771
2805802;Riachão do Dantas;MG;37,323576;1,034644
2805901;Riachuelo;MG;42,935249;1,020103
2806008;Ribeirópolis;MG;42,772489;1,020525
2806107;Rosário do Catete;MG;44,189834;1,016853
2806206;Salgado;MG;40,037775;1,027611
2806305;Santa Luzia do Itanhy;MG;39,278030;1,029579
2806404;Santana do São Francisco;MG;40,968334;1,025200
2806503;Santa Rosa de Lima;MG;39,731736;1,028404
2806602;Santo Amaro das Brotas;MG;42,477560;1,021289
2806701;São Cristóvão;MG;43,045482;1,019818
2806800;São Domingos;MG;40,990580;1,025142
2806909;São Francisco;MG;42,256346;1,021863
2807006;São Miguel do Aleixo;MG;40,313813;1,026896
2807105;Simão Dias;MG;39,977279;1,027768
2807204;Siriri;MG;40,431885;1,026590
2807303;Telha;MG;38,929430;1,030483
2807402;Tobias Barreto;MG;40,334611;1,026842
2807501;Tomar do Geru;MG;38,246049;1,032253
2807600;Umbaúba;MG;40,587034;1,026188
2900108;Abaíra;MG;48,145452;1,006603
2900207;Abaré;MG;38,760470;1,030921
2900306;Acajutiba;MG;39,927600;1,027896
2900355;Adustina;MG;39,223121;1,029722
2900405;Água Fria;MG;41,306663;1,024323
2900504;Érico Cardoso;MG;42,176241;1,022070
2900603;Aiquara;MG;44,682189;1,015577
2900702;Alagoinhas;MG;44,437903;1,016210
2900801;Alcobaça;MG;44,815685;1,015231
2900900;Almadina;MG;43,611428;1,018351
2901007;Amargosa;MG;43,961129;1,017445
2901106;Amélia Rodrigues;MG;44,089530;1,017113
2901155;América Dourada;MG;43,125737;1,019610
2901205;Anagé;MG;45,641954;1,013090
2901304;Andaraí;MG;43,828693;1,017788
2901353;Andorinha;MG;42,279117;1,021803
2901403;Angical;MG;44,078881;1,017140
2901502;Anguera;MG;42,442997;1,021379
2901601;Antas;MG;43,169973;1,019495
2901700;Antônio Cardoso;MG;39,544387;1,028889
2901809;Antônio Gonçalves;MG;43,792369;1,017883
2901908;Aporá;MG;41,248679;1,024473
2901957;Apuarema;MG;44,839870;1,015168
2902005;Aracatu;MG;43,130561;1,019597
2902054;Araçás;MG;42,546434;1,021111
2902104;Araci;MG;41,190726;1,024624
2902203;Aramari;MG;41,807117;1,023026
2902252;Arataca;MG;41,473033;1,023892
2902302;Aratuípe;MG;40,507786;1,026393
2902401;Aurelino Leal;MG;43,100753;1,019675
2902500;Baianópolis;MG;44,924044;1,014950
2902609;Baixa Grande;MG;41,063013;1,024954
2902658;Banzaê;MG;43,864970;1,017694
2902708;Barra;MG;40,668775;1,025976
2902807;Barra da Estiva;MG;44,653836;1,015651
2902906;Barra do Choça;MG;44,800844;1,015270
2903003;Barra do Mendes;MG;44,300116;1,016567
2903102;Barra do Rocha;MG;44,425179;1,016243
2903201;Barreiras;MG;47,544835;1,008160
2903235;Barro Alto;MG;43,887970;1,017635
2903276;Barrocas;MG;45,332661;1,013892
2903300;Barro Preto;MG;42,921616;1,020139
2903409;Belmonte;MG;44,196497;1,016835
2903508;Belo Campo;MG;45,314911;1,013938
2903607;Biritinga;MG;41,062599;1,024956
2903706;Boa Nova;MG;43,248370;1,019292
2903805;Boa Vista do Tupim;MG;41,000264;1,025117
2903904;Bom Jesus da Lapa;MG;44,868137;1,015095
2903953;Bom Jesus da Serra;MG;42,682898;1,020757
2904001;Boninal;MG;45,956949;1,012274
2904050;Bonito;MG;41,668300;1,023386
2904100;Boquira;MG;41,322777;1,024281
2904209;Botuporã;MG;42,890565;1,020219
2904308;Brejões;MG;43,578440;1,018437
2904407;Brejolândia;MG;43,699231;1,018124
2904506;Brotas de Macaúbas;MG;44,149185;1,016958
2904605;Brumado;MG;48,102491;1,006715
2904704;Buerarema;MG;43,292624;1,019177
2904753;Buritirama;MG;40,489716;1,026440
2904803;Caatiba;MG;45,634223;1,013110
2904852;Cabaceiras do Paraguaçu;MG;41,620665;1,023510
2904902;Cachoeira;MG;42,743651;1,020600
2905008;Caculé;MG;46,644342;1,010493
2905107;Caém;MG;42,947873;1,020071
2905156;Caetanos;MG;43,842119;1,017754
2905206;Caetité;MG;44,902653;1,015006
2905305;Cafarnaum;MG;42,723830;1,020651
2905404;Cairu;MG;43,560572;1,018483
2905503;Caldeirão Grande;MG;41,897789;1,022792
2905602;Camacan;MG;43,685647;1,018159
2905701;Camaçari;MG;47,174158;1,009120
2905800;Camamu;MG;42,000069;1,022527
2905909;Campo Alegre de Lourdes;MG;40,564757;1,026245
2906006;Campo Formoso;MG;42,890286;1,020220
2906105;Canápolis;MG;40,767427;1,025720
2906204;Canarana;MG;43,250467;1,019287
2906303;Canavieiras;MG;43,075903;1,019739
2906402;Candeal;MG;40,959532;1,025223
2906501;Candeias;MG;45,488459;1,013488
2906600;Candiba;MG;45,157447;1,014346
2906709;Cândido Sales;MG;45,801073;1,012678
2906808;Cansanção;MG;42,166948;1,022094
2906824;Canudos;MG;42,228181;1,021935
2906857;Capela do Alto Alegre;MG;44,399687;1,016309
2906873;Capim Grosso;MG;44,884388;1,015053
2906899;Caraíbas;MG;44,241255;1,016719
2906907;Caravelas;MG;45,017776;1,014707
2907004;Cardeal da Silva;MG;40,760440;1,025738
2907103;Carinhanha;MG;41,163448;1,024694
2907202;Casa Nova;MG;41,042740;1,025007
2907301;Castro Alves;MG;41,698859;1,023307
2907400;Catolândia;MG;42,492978;1,021249
2907509;Catu;MG;46,076592;1,011964
2907558;Caturama;MG;43,896803;1,017612
2907608;Central;MG;40,538774;1,026313
2907707;Chorrochó;MG;40,095594;1,027461
2907806;Cícero Dantas;MG;41,262741;1,024437
2907905;Cipó;MG;41,453069;1,023944
2908002;Coaraci;MG;44,455074;1,016165
2908101;Cocos;MG;42,704939;1,020700
2908200;Conceição da Feira;MG;44,703172;1,015523
2908309;Conceição do Almeida;MG;43,057102;1,019788
2908408;Conceição do Coité;MG;43,263032;1,019254
2908507;Conceição do Jacuípe;MG;45,917870;1,012375
2908606;Conde;MG;41,039285;1,025016
2908705;Condeúba;MG;47,587489;1,008049
2908804;Contendas do Sincorá;MG;43,285384;1,019196
2908903;Coração de Maria;MG;41,523209;1,023762
2909000;Cordeiros;MG;44,941088;1,014906
2909109;Coribe;MG;43,361540;1,018999
2909208;Coronel João Sá;MG;39,728831;1,028411
2909307;Correntina;MG;43,142344;1,019567
2909406;Cotegipe;MG;42,322791;1,021690
2909505;Cravolândia;MG;44,203007;1,016819
2909604;Crisópolis;MG;40,846171;1,025516
2909703;Cristópolis;MG;42,431392;1,021409
2909802;Cruz das Almas;MG;45,748405;1,012814
2909901;Curaçá;MG;41,305648;1,024326
2910008;Dário Meira;MG;42,963953;1,020029
2910057;Dias d'Ávila;MG;45,924437;1,012358
2910107;Dom Basílio;MG;46,404879;1,011113
2910206;Dom Macedo Costa;MG;43,927917;1,017531
2910305;Elísio Medrado;MG;44,562931;1,015886
2910404;Encruzilhada;MG;42,796790;1,020462
2910503;Entre Rios;MG;42,965680;1,020025
2910602;Esplanada;MG;42,633068;1,020886
2910701;Euclides da Cunha;MG;42,933058;1,020109
2910727;Eunápolis;MG;46,826589;1,010021
2910750;Fátima;MG;40,563993;1,026248
2910776;Feira da Mata;MG;44,196262;1,016836
2910800;Feira de Santana;MG;45,815489;1,012641
2910859;Filadélfia;MG;42,399543;1,021491
2910909;Firmino Alves;MG;45,640492;1,013094
2911006;Floresta Azul;MG;43,225297;1,019352
2911105;Formosa do Rio Preto;MG;42,986621;1,019970
2911204;Gandu;MG;44,788856;1,015301
2911253;Gavião;MG;43,043593;1,019823
2911303;Gentio do Ouro;MG;45,302801;1,013969
2911402;Glória;MG;42,040706;1,022421
2911501;Gongogi;MG;45,442569;1,013607
2911600;Governador Mangabeira;MG;43,925572;1,017537
2911659;Guajeru;MG;44,478740;1,016104
2911709;Guanambi;MG;47,928978;1,007164
2911808;Guaratinga;MG;42,997164;1,019943
2911857;Heliópolis;MG;40,838040;1,025537
2911907;Iaçu;MG;43,550929;1,018508
2912004;Ibiassucê;MG;46,392316;1,011146
2912103;Ibicaraí;MG;42,952429;1,020059
2912202;Ibicoara;MG;44,992119;1,014774
2912301;Ibicuí;MG;44,599878;1,015790
2912400;Ibipeba;MG;44,007073;1,017326
2912509;Ibipitanga;MG;43,983160;1,017388
2912608;Ibiquera;MG;41,427755;1,024009
2912707;Ibirapitanga;MG;43,224789;1,019353
2912806;Ibirapuã;MG;46,892383;1,009850
2912905;Ibirataia;MG;45,128199;1,014421
2913002;Ibitiara;MG;43,924463;1,017540
2913101;Ibititá;MG;43,125559;1,019610
2913200;Ibotirama;MG;44,204313;1,016815
2913309;Ichu;MG;46,102167;1,011898
2913408;Igaporã;MG;43,204679;1,019405
2913457;Igrapiúna;MG;41,597095;1,023571
2913507;Iguaí;MG;43,983376;1,017388
2913606;Ilhéus;MG;45,341826;1,013868
2913705;Inhambupe;MG;41,324664;1,024276
2913804;Ipecaetá;MG;39,828439;1,028153
2913903;Ipiaú;MG;46,582003;1,010654
2914000;Ipirá;MG;42,330853;1,021669
2914109;Ipupiara;MG;47,319204;1,008744
2914208;Irajuba;MG;44,891786;1,015034
2914307;Iramaia;MG;44,323864;1,016505
2914406;Iraquara;MG;42,107513;1,022248
2914505;Irará;MG;43,677115;1,018181
2914604;Irecê;MG;46,287719;1,011417
2914653;Itabela;MG;43,626407;1,018313
2914703;Itaberaba;MG;45,035416;1,014662
2914802;Itabuna;MG;45,988193;1,012193
2914901;Itacaré;MG;42,714785;1,020675
2915007;Itaeté;MG;41,926689;1,022717
2915106;Itagi;MG;42,526021;1,021164
2915205;Itagibá;MG;46,041194;1,012056
2915304;Itagimirim;MG;46,002275;1,012157
2915353;Itaguaçu da Bahia;MG;42,189399;1,022036
2915403;Itaju do Colônia;MG;43,608946;1,018358
2915502;Itajuípe;MG;43,280970;1,019208
2915601;Itamaraju;MG;44,408132;1,016287
2915700;Itamari;MG;42,572101;1,021044
2915809;Itambé;MG;44,944556;1,014897
2915908;Itanagra;MG;42,727360;1,020642
2916005;Itanhém;MG;45,839519;1,012578
2916104;Itaparica;MG;44,526187;1,015981
2916203;Itapé;MG;44,598844;1,015793
2916302;Itapebi;MG;44,994629;1,014768
2916401;Itapetinga;MG;47,390445;1,008560
